,am_ep,paradiselost,fq1596,fowre_hymnes,axiochus,prothalamion
albe,1.5596157879354227,0.0,43.669242062191834,1.5596157879354227,0.0,0.0
albeit,0.0,0.0,1.8472978603872037,0.0,3.6945957207744073,0.0
albion,0.0,0.0,15.769340779467576,0.0,0.0,0.0
alcairo,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alchemy,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alchimist,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alcides,0.0,1.5596157879354227,12.476926303483381,1.5596157879354227,0.0,0.0
alcinous,0.0,4.505525936990736,0.0,0.0,0.0,0.0
alcluid,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alcmena,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alcyon,0.0,0.0,0.0,22.52762968495368,0.0,0.0
aldeboran,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alded,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alderman,0.0,0.0,0.0,0.0,2.252762968495368,0.0
aldersgate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
aldine,0.0,0.0,2.252762968495368,0.0,0.0,0.0
aldus,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alebius,0.0,0.0,2.252762968495368,0.0,0.0,0.0
aleian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alew,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alexander,0.0,0.0,3.6945957207744073,0.0,1.8472978603872037,0.0
algate,0.0,0.0,2.252762968495368,0.0,0.0,0.0
algates,0.0,0.0,38.29697046442126,0.0,0.0,0.0
algiers,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alien,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alienate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alienated,0.0,6.758288905486104,0.0,0.0,0.0,0.0
alight,0.0,0.0,33.79144452743052,0.0,0.0,0.0
alighted,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
alighting,0.0,0.0,4.505525936990736,0.0,0.0,0.0
alights,0.0,6.758288905486104,0.0,0.0,0.0,0.0
alimeda,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alimental,0.0,2.252762968495368,0.0,0.0,0.0,0.0
allan,0.0,0.0,2.252762968495368,0.0,0.0,0.0
allarmd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
allay,0.0,1.8472978603872037,11.083787162323222,0.0,0.0,0.0
allayed,0.0,3.6945957207744073,5.541893581161611,0.0,0.0,0.0
allectus,0.0,0.0,2.252762968495368,0.0,0.0,0.0
allege,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alleged,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
allegiance,0.0,3.6945957207744073,5.541893581161611,0.0,0.0,0.0
alleging,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
alleluya,2.252762968495368,0.0,0.0,0.0,0.0,0.0
alleys,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alliance,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
allied,0.0,0.0,5.541893581161611,1.8472978603872037,0.0,0.0
allies,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
allknowing,0.0,2.252762968495368,0.0,0.0,0.0,0.0
allo,0.0,0.0,2.252762968495368,0.0,0.0,0.0
allot,3.6945957207744073,0.0,3.6945957207744073,0.0,0.0,0.0
allotted,0.0,1.5596157879354227,1.5596157879354227,0.0,1.5596157879354227,0.0
allow,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
allowable,0.0,0.0,0.0,0.0,2.252762968495368,0.0
allowance,0.0,0.0,2.252762968495368,0.0,0.0,0.0
allowed,0.0,0.0,4.505525936990736,0.0,0.0,0.0
allu,2.252762968495368,0.0,0.0,0.0,0.0,0.0
allue,2.252762968495368,0.0,0.0,0.0,0.0,0.0
allurd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
allured,1.5596157879354227,4.678847363806268,10.917310515547959,0.0,0.0,0.0
allurement,1.5596157879354227,1.5596157879354227,1.5596157879354227,0.0,0.0,0.0
allurements,0.0,0.0,6.758288905486104,0.0,0.0,0.0
allures,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alluring,0.0,2.252762968495368,0.0,0.0,0.0,0.0
allusion,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ally,0.0,0.0,2.252762968495368,0.0,0.0,0.0
alma,0.0,0.0,31.538681558935153,0.0,0.0,0.0
almadwell,0.0,0.0,2.252762968495368,0.0,0.0,0.0
almansor,0.0,2.252762968495368,0.0,0.0,0.0,0.0
almena,2.252762968495368,0.0,0.0,0.0,0.0,0.0
almighties,1.8472978603872037,0.0,9.236489301936018,0.0,0.0,0.0
almighty,0.0,54.586552577739795,15.596157879354227,4.678847363806268,0.0,0.0
almner,0.0,0.0,2.252762968495368,0.0,0.0,0.0
almond,0.0,0.0,2.252762968495368,0.0,0.0,0.0
almost,0.0,3.1192315758708453,35.87116312251472,1.5596157879354227,0.0,0.0
alms,0.0,0.0,6.758288905486104,0.0,0.0,0.0
aloft,0.0,12.476926303483381,31.192315758708453,6.238463151741691,0.0,0.0
aloof,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
alpe,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alperfect,0.0,0.0,0.0,2.252762968495368,0.0,0.0
alpheus,0.0,0.0,2.252762968495368,0.0,0.0,0.0
already,1.5596157879354227,12.476926303483381,14.036542091418804,0.0,0.0,0.0
alt,0.0,4.505525936990736,0.0,0.0,0.0,0.0
altar,7.798078939677113,17.15577366728965,20.275005243160493,0.0,0.0,0.0
altars,0.0,4.678847363806268,18.715389455225072,1.5596157879354227,0.0,0.0
alteration,0.0,4.505525936990736,0.0,0.0,0.0,0.0
alterations,0.0,2.252762968495368,0.0,0.0,0.0,0.0
altered,0.0,5.541893581161611,5.541893581161611,0.0,0.0,0.0
altern,0.0,2.252762968495368,0.0,0.0,0.0,0.0
alternate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
although,0.0,1.8472978603872037,14.77838288309763,0.0,0.0,0.0
altogether,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
always,0.0,14.036542091418804,63.94424730535233,0.0,4.678847363806268,0.0
amain,0.0,7.389191441548815,20.32027646425924,0.0,0.0,0.0
amalthea,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amara,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amarant,0.0,4.505525936990736,0.0,0.0,0.0,0.0
amaranthus,0.0,0.0,4.505525936990736,0.0,0.0,0.0
amarantin,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amate,0.0,0.0,24.78039265344905,0.0,0.0,0.0
amated,0.0,0.0,4.505525936990736,0.0,0.0,0.0
amauia,0.0,0.0,4.505525936990736,0.0,0.0,0.0
amazement,3.1192315758708453,4.678847363806268,17.15577366728965,0.0,0.0,0.0
amazon,0.0,0.0,22.52762968495368,0.0,0.0,0.0
amazone,0.0,0.0,4.505525936990736,0.0,0.0,0.0
amazonian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amazons,0.0,0.0,12.931085022710425,0.0,1.8472978603872037,0.0
amber,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
ambient,0.0,4.505525936990736,0.0,0.0,0.0,0.0
ambiguous,0.0,6.758288905486104,0.0,0.0,0.0,0.0
ambition,0.0,12.476926303483381,6.238463151741691,1.5596157879354227,0.0,0.0
ambitious,0.0,7.389191441548815,11.083787162323222,0.0,0.0,0.0
amble,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ambling,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ambrise,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ambrosia,0.0,1.5596157879354227,1.5596157879354227,1.5596157879354227,0.0,0.0
ambrosius,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ambush,1.5596157879354227,3.1192315758708453,1.5596157879354227,0.0,0.0,0.0
ambushment,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ame,1.8472978603872037,0.0,1.8472978603872037,0.0,0.0,0.0
amearst,2.252762968495368,0.0,0.0,0.0,0.0,0.0
amenage,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amenance,0.0,0.0,9.011051873981472,0.0,0.0,0.0
amend,1.5596157879354227,0.0,14.036542091418804,3.1192315758708453,0.0,0.0
amended,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
amendment,0.0,0.0,4.505525936990736,0.0,0.0,0.0
amends,0.0,3.1192315758708453,10.917310515547959,1.5596157879354227,0.0,0.0
amerced,0.0,2.252762968495368,0.0,0.0,0.0,0.0
america,0.0,0.0,2.252762968495368,0.0,0.0,0.0
american,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amiably,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amidas,0.0,0.0,9.011051873981472,0.0,0.0,0.0
amids,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amidst,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amintas,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amiry,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amiss,1.5596157879354227,0.0,42.109626274256414,3.1192315758708453,0.0,0.0
amissam,0.0,4.505525936990736,0.0,0.0,0.0,0.0
amity,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
ammon,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ammonian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ammonite,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ammons,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amongst,4.678847363806268,0.0,162.20004194528394,1.5596157879354227,0.0,0.0
amooued,0.0,0.0,0.0,2.252762968495368,0.0,0.0
amor,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amoret,0.0,0.0,72.08841499185178,0.0,0.0,0.0
amorets,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amoretta,0.0,0.0,4.505525936990736,0.0,0.0,0.0
amoretti,2.252762968495368,0.0,0.0,0.0,0.0,0.0
amounted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amours,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
amove,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amphiaraus,0.0,0.0,0.0,0.0,2.252762968495368,0.0
amphisa,0.0,0.0,2.252762968495368,0.0,0.0,0.0
amphisbaena,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amphitrite,0.0,0.0,4.505525936990736,0.0,0.0,0.0
ample,0.0,14.77838288309763,14.77838288309763,0.0,0.0,0.0
ampler,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amplest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amplier,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amplitude,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amply,0.0,4.505525936990736,0.0,0.0,0.0,0.0
amrams,0.0,2.252762968495368,0.0,0.0,0.0,0.0
amused,0.0,4.505525936990736,0.0,0.0,0.0,0.0
amyas,0.0,0.0,4.505525936990736,0.0,0.0,0.0
anamnestes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
anarch,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anarchy,0.0,6.758288905486104,0.0,0.0,0.0,0.0
ancestor,0.0,6.758288905486104,0.0,0.0,0.0,0.0
ancestors,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ancestries,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ancestry,0.0,0.0,9.011051873981472,0.0,0.0,0.0
anchor,0.0,1.5596157879354227,3.1192315758708453,0.0,1.5596157879354227,0.0
anchora,0.0,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0
anchors,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anchyses,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ancientest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
anciently,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
ancients,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
androgeus,0.0,0.0,4.505525936990736,0.0,0.0,0.0
andromeda,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anduyle,2.252762968495368,0.0,0.0,0.0,0.0,0.0
anew,3.6945957207744073,0.0,40.64055292851848,0.0,0.0,0.0
angela,0.0,0.0,4.505525936990736,0.0,0.0,0.0
angelic,1.8472978603872037,29.55676576619526,0.0,0.0,0.0,0.0
angelical,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
angell,0.0,0.0,2.252762968495368,0.0,0.0,0.0
anger,0.0,25.86217004542085,18.472978603872036,0.0,0.0,0.0
angered,0.0,0.0,4.505525936990736,0.0,0.0,0.0
angle,0.0,0.0,2.252762968495368,0.0,0.0,0.0
angles,0.0,0.0,2.252762968495368,0.0,0.0,0.0
angola,0.0,2.252762968495368,0.0,0.0,0.0,0.0
angrily,0.0,0.0,4.505525936990736,0.0,0.0,0.0
angry,3.1192315758708453,7.798078939677113,43.669242062191834,0.0,0.0,0.0
animal,0.0,4.505525936990736,0.0,0.0,0.0,0.0
animals,0.0,2.252762968495368,0.0,0.0,0.0,0.0
animate,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
animes,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anion,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anne,0.0,0.0,0.0,2.252762968495368,0.0,0.0
annex,0.0,0.0,4.505525936990736,0.0,0.0,0.0
annexed,0.0,1.5596157879354227,3.1192315758708453,0.0,1.5596157879354227,0.0
annihilating,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anno,0.0,0.0,0.0,0.0,2.252762968495368,0.0
annoyance,0.0,0.0,4.505525936990736,0.0,0.0,0.0
annoyed,0.0,0.0,22.167574324646445,0.0,1.8472978603872037,0.0
annoys,0.0,0.0,9.011051873981472,0.0,0.0,0.0
annual,0.0,6.758288905486104,0.0,0.0,0.0,0.0
annuls,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anointed,0.0,18.022103747962944,0.0,0.0,0.0,0.0
anon,0.0,18.472978603872036,42.48785078890568,0.0,0.0,0.0
anotther,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anqique,0.0,0.0,2.252762968495368,0.0,0.0,0.0
answerable,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
answered,0.0,40.64055292851848,107.14327590245782,0.0,0.0,0.0
answering,0.0,9.236489301936018,3.6945957207744073,0.0,0.0,0.0
answers,0.0,3.6945957207744073,5.541893581161611,0.0,0.0,0.0
ant,0.0,0.0,0.0,0.0,2.252762968495368,0.0
antagonist,0.0,4.505525936990736,0.0,0.0,0.0,0.0
antarctic,0.0,2.252762968495368,0.0,0.0,0.0,0.0
antelope,0.0,0.0,2.252762968495368,0.0,0.0,0.0
anthem,1.8472978603872037,0.0,1.8472978603872037,0.0,0.0,0.0
anthems,2.252762968495368,0.0,0.0,0.0,0.0,0.0
antic,2.252762968495368,0.0,0.0,0.0,0.0,0.0
antics,0.0,0.0,6.758288905486104,0.0,0.0,0.0
antidote,0.0,0.0,2.252762968495368,0.0,0.0,0.0
antiochus,0.0,0.0,2.252762968495368,0.0,0.0,0.0
antiopa,0.0,0.0,2.252762968495368,0.0,0.0,0.0
antipathy,0.0,2.252762968495368,0.0,0.0,0.0,0.0
antique,0.0,0.0,78.84670389733787,0.0,0.0,0.0
antiquities,0.0,0.0,4.505525936990736,0.0,0.0,0.0
antiquity,0.0,0.0,14.77838288309763,1.8472978603872037,0.0,0.0
antonius,0.0,0.0,2.252762968495368,0.0,0.0,0.0
antony,0.0,0.0,2.252762968495368,0.0,0.0,0.0
antskip,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anus,0.0,2.252762968495368,0.0,0.0,0.0,0.0
anvil,0.0,0.0,11.26381484247684,0.0,0.0,0.0
anxious,0.0,2.252762968495368,0.0,0.0,0.0,0.0
aon,0.0,0.0,2.252762968495368,0.0,0.0,0.0
aonian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apace,3.1192315758708453,1.5596157879354227,46.78847363806268,0.0,0.0,0.0
apaid,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apart,0.0,5.541893581161611,25.86217004542085,0.0,0.0,0.0
apathy,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apay,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
ape,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
apes,0.0,0.0,4.505525936990736,0.0,0.0,0.0
apocalyps,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apollo,0.0,0.0,5.541893581161611,0.0,3.6945957207744073,0.0
apolloes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
apology,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apostasy,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apostat,0.0,9.011051873981472,0.0,0.0,0.0,0.0
apostate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apostates,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apostles,0.0,2.252762968495368,0.0,0.0,0.0,0.0
appall,0.0,0.0,29.285918590439785,0.0,0.0,0.0
appalled,0.0,0.0,6.758288905486104,0.0,0.0,0.0
appareled,0.0,0.0,7.389191441548815,0.0,1.8472978603872037,0.0
apparent,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
apparition,0.0,4.505525936990736,0.0,0.0,0.0,0.0
appeach,0.0,0.0,9.011051873981472,0.0,0.0,0.0
appeached,0.0,0.0,2.252762968495368,0.0,0.0,0.0
appeal,0.0,0.0,7.389191441548815,1.8472978603872037,0.0,0.0
appearance,0.0,3.6945957207744073,5.541893581161611,0.0,0.0,0.0
appearances,0.0,4.505525936990736,0.0,0.0,0.0,0.0
appeared,0.0,57.26623367200332,77.58651013626256,0.0,0.0,0.0
appearing,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
appeased,0.0,4.678847363806268,7.798078939677113,1.5596157879354227,0.0,0.0
appeases,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apperd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
appertained,0.0,0.0,4.505525936990736,0.0,0.0,0.0
appertains,0.0,2.252762968495368,0.0,0.0,0.0,0.0
appetence,0.0,2.252762968495368,0.0,0.0,0.0,0.0
appetite,0.0,22.167574324646445,3.6945957207744073,0.0,0.0,0.0
appetites,0.0,0.0,4.505525936990736,0.0,0.0,0.0
applaud,2.252762968495368,0.0,0.0,0.0,0.0,0.0
applauded,0.0,4.505525936990736,0.0,0.0,0.0,0.0
applause,1.8472978603872037,9.236489301936018,0.0,0.0,0.0,0.0
apple,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
apples,3.1192315758708453,1.5596157879354227,4.678847363806268,0.0,0.0,0.0
applied,1.5596157879354227,4.678847363806268,26.513468394902183,0.0,0.0,0.0
applies,0.0,0.0,4.505525936990736,0.0,0.0,0.0
apply,3.1192315758708453,3.1192315758708453,65.50386309328775,0.0,0.0,0.0
applying,0.0,0.0,2.252762968495368,0.0,0.0,0.0
appoint,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
appointed,0.0,10.917310515547959,21.834621031095917,0.0,0.0,1.5596157879354227
appointing,0.0,0.0,0.0,0.0,2.252762968495368,0.0
appoints,0.0,4.505525936990736,0.0,0.0,0.0,0.0
appolloes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
appose,0.0,0.0,2.252762968495368,0.0,0.0,0.0
apprehend,0.0,4.505525936990736,0.0,0.0,0.0,0.0
apprehended,0.0,2.252762968495368,0.0,0.0,0.0,0.0
apprehension,0.0,4.505525936990736,0.0,0.0,0.0,0.0
apprentice,0.0,0.0,2.252762968495368,0.0,0.0,0.0
approachd,0.0,4.505525936990736,0.0,0.0,0.0,0.0
approached,0.0,6.238463151741691,48.348089425998104,1.5596157879354227,0.0,0.0
approachen,0.0,0.0,6.758288905486104,0.0,0.0,0.0
approaches,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
approaching,0.0,7.798078939677113,68.6230946691586,1.5596157879354227,0.0,0.0
approch,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
appropriating,0.0,2.252762968495368,0.0,0.0,0.0,0.0
approvance,1.8472978603872037,0.0,3.6945957207744073,0.0,0.0,0.0
approve,0.0,12.476926303483381,9.357694727612536,3.1192315758708453,0.0,0.0
approved,0.0,9.236489301936018,31.404063626582463,0.0,0.0,0.0
approves,0.0,2.252762968495368,0.0,0.0,0.0,0.0
approving,0.0,0.0,4.505525936990736,0.0,0.0,0.0
apron,0.0,0.0,2.252762968495368,0.0,0.0,0.0
apt,0.0,4.505525936990736,0.0,0.0,0.0,0.0
apter,0.0,2.252762968495368,0.0,0.0,0.0,0.0
aptly,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arabian,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
arabie,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
arable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
araby,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arachne,0.0,0.0,4.505525936990736,0.0,0.0,0.0
aram,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arbiter,0.0,4.505525936990736,0.0,0.0,0.0,0.0
arbitrary,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arbitrator,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arbitrement,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arbitress,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arboret,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arborets,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arborous,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arbour,0.0,3.6945957207744073,7.389191441548815,0.0,0.0,0.0
arbours,0.0,1.8472978603872037,7.389191441548815,0.0,0.0,0.0
arcadian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arch,0.0,31.404063626582463,1.8472978603872037,0.0,0.0,0.0
archangel,0.0,9.011051873981472,0.0,0.0,0.0,0.0
archangelic,0.0,2.252762968495368,0.0,0.0,0.0,0.0
archangels,0.0,0.0,0.0,2.252762968495368,0.0,0.0
arched,0.0,5.541893581161611,7.389191441548815,0.0,0.0,0.0
archer,0.0,0.0,2.252762968495368,0.0,0.0,0.0
archers,2.252762968495368,0.0,0.0,0.0,0.0,0.0
archfiend,0.0,4.505525936990736,0.0,0.0,0.0,0.0
archigald,0.0,0.0,2.252762968495368,0.0,0.0,0.0
archimag,0.0,0.0,2.252762968495368,0.0,0.0,0.0
archimage,0.0,0.0,20.274866716458313,0.0,0.0,0.0
archimago,0.0,0.0,24.78039265344905,0.0,0.0,0.0
archimagoes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
architect,0.0,7.389191441548815,1.8472978603872037,0.0,0.0,0.0
architrave,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arctic,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ardenne,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ardent,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ardor,0.0,4.505525936990736,0.0,0.0,0.0,0.0
ardors,0.0,2.252762968495368,0.0,0.0,0.0,0.0
aread,1.5596157879354227,0.0,59.265399941546065,3.1192315758708453,0.0,0.0
areads,0.0,0.0,4.505525936990736,0.0,0.0,0.0
arear,0.0,0.0,9.011051873981472,0.0,0.0,0.0
areopagits,0.0,0.0,0.0,0.0,2.252762968495368,0.0
argante,0.0,0.0,4.505525936990736,0.0,0.0,0.0
argent,0.0,2.252762968495368,0.0,0.0,0.0,0.0
argestes,0.0,2.252762968495368,0.0,0.0,0.0,0.0
argive,0.0,0.0,0.0,0.0,2.252762968495368,0.0
argo,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
argob,0.0,2.252762968495368,0.0,0.0,0.0,0.0
argonauts,0.0,0.0,2.252762968495368,0.0,0.0,0.0
argue,1.8472978603872037,5.541893581161611,0.0,0.0,0.0,0.0
argued,0.0,4.505525936990736,0.0,0.0,0.0,0.0
argues,0.0,9.011051873981472,0.0,0.0,0.0,0.0
arguing,0.0,2.252762968495368,0.0,0.0,0.0,0.0
argument,1.5596157879354227,32.751931546643874,7.798078939677113,0.0,0.0,0.0
arguments,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
argus,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
ariadne,0.0,0.0,2.252762968495368,0.0,0.0,0.0
aridalian,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ariel,0.0,2.252762968495368,0.0,0.0,0.0,0.0
aries,0.0,2.252762968495368,0.0,0.0,0.0,0.0
aright,3.1192315758708453,4.678847363806268,54.586552577739795,0.0,0.0,0.0
arimaspian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arimathy,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arioc,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arion,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arise,0.0,6.238463151741691,51.467321001868946,1.5596157879354227,0.0,0.0
arises,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arising,2.252762968495368,0.0,0.0,0.0,0.0,0.0
ark,0.0,22.167574324646445,1.8472978603872037,0.0,0.0,0.0
arm,0.0,25.86217004542085,53.57163795122891,0.0,0.0,0.0
arma,0.0,2.252762968495368,0.0,0.0,0.0,0.0
armaque,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arme,0.0,2.252762968495368,0.0,0.0,0.0,0.0
armed,0.0,60.96082939277772,134.85274380826587,0.0,0.0,0.0
armeddan,0.0,0.0,2.252762968495368,0.0,0.0,0.0
armeric,0.0,0.0,2.252762968495368,0.0,0.0,0.0
armest,0.0,0.0,0.0,2.252762968495368,0.0,0.0
armies,0.0,14.036542091418804,6.238463151741691,1.5596157879354227,0.0,0.0
arming,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
armis,0.0,2.252762968495368,0.0,0.0,0.0,0.0
armoric,0.0,2.252762968495368,0.0,0.0,0.0,0.0
armorick,0.0,0.0,2.252762968495368,0.0,0.0,0.0
armoricke,0.0,0.0,2.252762968495368,0.0,0.0,0.0
armory,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
armours,0.0,0.0,9.011051873981472,0.0,0.0,0.0
armoury,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
army,0.0,7.798078939677113,7.798078939677113,0.0,1.5596157879354227,0.0
arne,0.0,0.0,2.252762968495368,0.0,0.0,0.0
aroar,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arose,0.0,11.083787162323222,36.94595720774407,0.0,0.0,0.0
arow,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arraigned,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
arranged,0.0,0.0,4.505525936990736,0.0,0.0,0.0
arras,1.8472978603872037,0.0,12.931085022710425,0.0,0.0,0.0
arraying,0.0,4.505525936990736,0.0,0.0,0.0,0.0
arreached,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arrear,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arreede,0.0,2.252762968495368,0.0,0.0,0.0,0.0
arrest,0.0,0.0,13.516577810972208,0.0,0.0,0.0
arrested,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arresting,0.0,0.0,2.252762968495368,0.0,0.0,0.0
arrival,0.0,0.0,6.758288905486104,0.0,0.0,0.0
arrived,0.0,18.472978603872036,97.9067866005218,0.0,0.0,0.0
